Emotions,Path
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-02-11.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-02-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-01-11.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-01-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-01-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-01-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-01-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-02-11.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-01-11.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
